sample_idx,patient_id,condition,task,electrode,file_path,cluster_hierarchical_hg,silhouette
3653,PAT_3415,picture,LM,TA2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TA2_TN.npy,3,0.29772982
3654,PAT_3415,picture,LM,TA3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TA3_TN.npy,3,0.21706468
3655,PAT_3415,picture,LM,TA4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TA4_TN.npy,3,0.25738996
3656,PAT_3415,picture,LM,TA5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TA5_TN.npy,3,0.27809376
3657,PAT_3415,picture,LM,TA6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TA6_TN.npy,3,0.2763846
3658,PAT_3415,picture,LM,TM1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TM1_TN.npy,3,0.01801194
3659,PAT_3415,picture,LM,TM2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TM2_TN.npy,3,-0.03062182
3660,PAT_3415,picture,LM,TM3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TM3_TN.npy,3,0.21874353
3661,PAT_3415,picture,LM,TM4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TM4_TN.npy,3,0.17069125
3662,PAT_3415,picture,LM,TM5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TM5_TN.npy,3,0.1788077
3663,PAT_3415,picture,LM,TM6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TM6_TN.npy,3,0.27665734
3664,PAT_3415,picture,LM,TP1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TP1_TN.npy,5,0.067714475
3665,PAT_3415,picture,LM,TP2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TP2_TN.npy,7,0.1123622
3666,PAT_3415,picture,LM,TP3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TP3_TN.npy,5,0.0015988274
3667,PAT_3415,picture,LM,TP4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TP4_TN.npy,5,0.11112459
3668,PAT_3415,picture,LM,TP5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TP5_TN.npy,5,0.11709725
3669,PAT_3415,picture,LM,TP6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\picture\PAT_3415_picture_WM_ERSP_TP6_TN.npy,5,0.07674512
3670,PAT_3415,reading,LM,GA1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA1_TN.npy,2,0.41798005
3671,PAT_3415,reading,LM,GA2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA2_TN.npy,2,0.26510328
3672,PAT_3415,reading,LM,GA3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA3_TN.npy,3,0.08082818
3673,PAT_3415,reading,LM,GA4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA4_TN.npy,2,0.40433836
3674,PAT_3415,reading,LM,GA5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA5_TN.npy,2,0.44804287
3675,PAT_3415,reading,LM,GA6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA6_TN.npy,2,0.48012957
3676,PAT_3415,reading,LM,GA7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA7_TN.npy,2,0.44029182
3677,PAT_3415,reading,LM,GA8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GA8_TN.npy,2,0.054054763
3678,PAT_3415,reading,LM,GB1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB1_TN.npy,2,0.34915707
3679,PAT_3415,reading,LM,GB2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB2_TN.npy,3,0.06287095
3680,PAT_3415,reading,LM,GB3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB3_TN.npy,7,0.1315502
3681,PAT_3415,reading,LM,GB4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB4_TN.npy,0,0.08411921
3682,PAT_3415,reading,LM,GB5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB5_TN.npy,2,0.377407
3683,PAT_3415,reading,LM,GB6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB6_TN.npy,2,0.4085911
3684,PAT_3415,reading,LM,GB7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB7_TN.npy,2,0.2998946
3685,PAT_3415,reading,LM,GB8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GB8_TN.npy,2,0.5142359
3686,PAT_3415,reading,LM,GC1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC1_TN.npy,3,-0.116506845
3687,PAT_3415,reading,LM,GC2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC2_TN.npy,2,0.12078211
3688,PAT_3415,reading,LM,GC3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC3_TN.npy,2,0.44379985
3689,PAT_3415,reading,LM,GC4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC4_TN.npy,2,0.46344426
3690,PAT_3415,reading,LM,GC5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC5_TN.npy,2,0.510325
3691,PAT_3415,reading,LM,GC6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC6_TN.npy,2,0.381375
3692,PAT_3415,reading,LM,GC7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC7_TN.npy,2,0.47735548
3693,PAT_3415,reading,LM,GC8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GC8_TN.npy,2,0.49796972
3694,PAT_3415,reading,LM,GD1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD1_TN.npy,2,0.33914298
3695,PAT_3415,reading,LM,GD2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD2_TN.npy,2,0.20145015
3696,PAT_3415,reading,LM,GD3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD3_TN.npy,2,0.098374955
3697,PAT_3415,reading,LM,GD4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD4_TN.npy,3,0.096348815
3698,PAT_3415,reading,LM,GD5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD5_TN.npy,2,0.13281615
3699,PAT_3415,reading,LM,GD6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD6_TN.npy,2,0.44046956
3700,PAT_3415,reading,LM,GD7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD7_TN.npy,2,0.44647726
3701,PAT_3415,reading,LM,GD8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GD8_TN.npy,2,0.16511923
3702,PAT_3415,reading,LM,GE1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE1_TN.npy,2,0.5456825
3703,PAT_3415,reading,LM,GE2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE2_TN.npy,3,0.07989387
3704,PAT_3415,reading,LM,GE3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE3_TN.npy,2,0.2671569
3705,PAT_3415,reading,LM,GE4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE4_TN.npy,7,-0.07850304
3706,PAT_3415,reading,LM,GE5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE5_TN.npy,2,0.23635782
3707,PAT_3415,reading,LM,GE6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE6_TN.npy,2,0.3161415
3708,PAT_3415,reading,LM,GE7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE7_TN.npy,2,0.3759697
3709,PAT_3415,reading,LM,GE8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GE8_TN.npy,3,0.049725488
3710,PAT_3415,reading,LM,GF1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF1_TN.npy,2,0.55661523
3711,PAT_3415,reading,LM,GF2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF2_TN.npy,2,0.46140233
3712,PAT_3415,reading,LM,GF3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF3_TN.npy,2,0.4527472
3713,PAT_3415,reading,LM,GF4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF4_TN.npy,2,0.3928629
3714,PAT_3415,reading,LM,GF5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF5_TN.npy,2,0.45252866
3715,PAT_3415,reading,LM,GF6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF6_TN.npy,11,-0.042795185
3716,PAT_3415,reading,LM,GF7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF7_TN.npy,2,0.2686371
3717,PAT_3415,reading,LM,GF8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GF8_TN.npy,2,0.5014788
3718,PAT_3415,reading,LM,GG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG1_TN.npy,2,0.54694134
3719,PAT_3415,reading,LM,GG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG2_TN.npy,2,0.5363708
3720,PAT_3415,reading,LM,GG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG3_TN.npy,2,0.51996803
3721,PAT_3415,reading,LM,GG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG4_TN.npy,2,0.22637519
3722,PAT_3415,reading,LM,GG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG5_TN.npy,2,0.37356326
3723,PAT_3415,reading,LM,GG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG6_TN.npy,2,0.3179182
3724,PAT_3415,reading,LM,GG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG7_TN.npy,2,0.25319475
3725,PAT_3415,reading,LM,GG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GG8_TN.npy,2,0.41956025
3726,PAT_3415,reading,LM,GH1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH1_TN.npy,2,0.47437188
3727,PAT_3415,reading,LM,GH2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH2_TN.npy,2,0.4053604
3728,PAT_3415,reading,LM,GH3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH3_TN.npy,2,0.3754904
3729,PAT_3415,reading,LM,GH4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH4_TN.npy,2,0.43028235
3730,PAT_3415,reading,LM,GH5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH5_TN.npy,2,0.3461469
3731,PAT_3415,reading,LM,GH6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH6_TN.npy,2,0.49976122
3732,PAT_3415,reading,LM,GH7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH7_TN.npy,2,0.46705398
3733,PAT_3415,reading,LM,GH8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_GH8_TN.npy,2,0.42227358
3734,PAT_3415,reading,LM,IMG10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG10_TN.npy,2,0.5525262
3735,PAT_3415,reading,LM,IMG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG11_TN.npy,2,0.53989214
3736,PAT_3415,reading,LM,IMG12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG12_TN.npy,2,0.55271447
3737,PAT_3415,reading,LM,IMG13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG13_TN.npy,2,0.5156518
3738,PAT_3415,reading,LM,IMG14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG14_TN.npy,2,0.5200113
3739,PAT_3415,reading,LM,IMG18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG18_TN.npy,2,0.4998372
3740,PAT_3415,reading,LM,IMG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG1_TN.npy,2,0.54517955
3741,PAT_3415,reading,LM,IMG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG2_TN.npy,2,0.5582361
3742,PAT_3415,reading,LM,IMG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG3_TN.npy,2,0.553667
3743,PAT_3415,reading,LM,IMG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG4_TN.npy,2,0.5404619
3744,PAT_3415,reading,LM,IMG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG5_TN.npy,2,0.49025217
3745,PAT_3415,reading,LM,IMG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG6_TN.npy,2,0.1488693
3746,PAT_3415,reading,LM,IMG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG7_TN.npy,2,0.24487506
3747,PAT_3415,reading,LM,IMG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IMG9_TN.npy,2,0.5439349
3748,PAT_3415,reading,LM,IPG11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG11_TN.npy,2,0.41622207
3749,PAT_3415,reading,LM,IPG14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG14_TN.npy,2,0.52563125
3750,PAT_3415,reading,LM,IPG16,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG16_TN.npy,2,0.5301531
3751,PAT_3415,reading,LM,IPG17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG17_TN.npy,2,0.5316053
3752,PAT_3415,reading,LM,IPG18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG18_TN.npy,2,0.5269649
3753,PAT_3415,reading,LM,IPG1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG1_TN.npy,2,0.5067674
3754,PAT_3415,reading,LM,IPG2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG2_TN.npy,2,0.5063681
3755,PAT_3415,reading,LM,IPG3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG3_TN.npy,2,0.5373013
3756,PAT_3415,reading,LM,IPG4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG4_TN.npy,2,0.48474303
3757,PAT_3415,reading,LM,IPG5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG5_TN.npy,2,0.49357942
3758,PAT_3415,reading,LM,IPG6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG6_TN.npy,2,0.49797672
3759,PAT_3415,reading,LM,IPG7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG7_TN.npy,2,0.46771118
3760,PAT_3415,reading,LM,IPG8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG8_TN.npy,2,0.3807055
3761,PAT_3415,reading,LM,IPG9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_IPG9_TN.npy,2,0.34510696
3762,PAT_3415,reading,LM,OI1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OI1_TN.npy,5,0.069747
3763,PAT_3415,reading,LM,OI2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OI2_TN.npy,8,0.3103145
3764,PAT_3415,reading,LM,OI3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OI3_TN.npy,9,-0.17393152
3765,PAT_3415,reading,LM,OI4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OI4_TN.npy,3,0.004983686
3766,PAT_3415,reading,LM,OI5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OI5_TN.npy,3,-0.19102098
3767,PAT_3415,reading,LM,OI6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OI6_TN.npy,2,0.49971545
3768,PAT_3415,reading,LM,OS1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS1_TN.npy,6,0.31257087
3769,PAT_3415,reading,LM,OS2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS2_TN.npy,7,-0.027242066
3770,PAT_3415,reading,LM,OS3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS3_TN.npy,2,0.30596533
3771,PAT_3415,reading,LM,OS4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS4_TN.npy,2,0.37234733
3772,PAT_3415,reading,LM,OS5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS5_TN.npy,2,-0.086258404
3773,PAT_3415,reading,LM,OS6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_OS6_TN.npy,2,0.26536644
3774,PAT_3415,reading,LM,TA1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_TA1_TN.npy,2,0.23785764
3775,PAT_3415,reading,LM,TA2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_TA2_TN.npy,2,0.3722631
3776,PAT_3415,reading,LM,TA3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_TA3_TN.npy,2,0.4955177
3777,PAT_3415,reading,LM,TA4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3415\LM\ERSP_matrix\reading\PAT_3415_reading_WM_ERSP_TA4_TN.npy,2,0.39645836
