sample_idx,patient_id,condition,task,electrode,file_path,cluster_hierarchical_minus101,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm
5632,PAT_5515,picture,LM,HAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\picture\PAT_5515_picture_WM_ERSP_HAG6_TN.npy,4,0.76743233,HAG6,PAT_5515,HAG6,L,-53.325439453125,-16.64847755432129,-15.56044578552246,0.0
5639,PAT_5515,picture,LM,HPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\picture\PAT_5515_picture_WM_ERSP_HPD6_TN.npy,4,0.7803592,HPD6,,,,,,,
5640,PAT_5515,picture,LM,HPD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\picture\PAT_5515_picture_WM_ERSP_HPD7_TN.npy,4,0.7778128,HPD7,PAT_5515,HPD7,R,50.75756454467773,-40.72623062133789,-0.124098040163517,0.0
5677,PAT_5515,picture,LM,IPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\picture\PAT_5515_picture_WM_ERSP_IPD6_TN.npy,4,0.7704119,IPD6,PAT_5515,IPD6,R,34.50421905517578,-24.36611557006836,12.09520435333252,0.0
5685,PAT_5515,picture,LM,TPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\picture\PAT_5515_picture_WM_ERSP_TPD5_TN.npy,4,0.7307127,TPD5,PAT_5515,TPD5,R,48.43579864501953,0.1900355368852615,-35.22557830810547,0.0
5686,PAT_5515,picture,LM,TPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\picture\PAT_5515_picture_WM_ERSP_TPD6_TN.npy,4,0.7794631,TPD6,PAT_5515,TPD6,R,50.75267791748047,0.0442304983735084,-35.150413513183594,0.0
5688,PAT_5515,picture,LM,TPD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\picture\PAT_5515_picture_WM_ERSP_TPD8_TN.npy,4,0.77621067,TPD8,PAT_5515,TPD8,R,57.78875732421875,-2.9852027893066406,-33.394439697265625,0.0
5728,PAT_5515,reading,LM,FMD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_FMD5_TN.npy,4,0.77426064,FMD5,PAT_5515,FMD5,R,34.51652526855469,34.903099060058594,31.3988037109375,0.0
5743,PAT_5515,reading,LM,FOD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_FOD9_TN.npy,4,0.7672996,FOD9,PAT_5515,FOD9,R,46.39762496948242,41.19641876220703,-8.134542465209961,0.0
5759,PAT_5515,reading,LM,HAG3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_HAG3_TN.npy,4,0.7788268,HAG3,PAT_5515,HAG3,L,-36.1995964050293,-16.746925354003906,-18.717662811279297,0.0
5760,PAT_5515,reading,LM,HAG4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_HAG4_TN.npy,4,0.7785721,HAG4,,,,,,,
5761,PAT_5515,reading,LM,HAG5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_HAG5_TN.npy,4,0.7737221,HAG5,PAT_5515,HAG5,L,-52.4713134765625,-16.580944061279297,-15.399490356445312,0.0
5762,PAT_5515,reading,LM,HAG6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_HAG6_TN.npy,4,0.7727901,HAG6,PAT_5515,HAG6,L,-53.325439453125,-16.64847755432129,-15.56044578552246,0.0
5772,PAT_5515,reading,LM,HPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_HPD9_TN.npy,4,0.77394783,HPD9,PAT_5515,HPD9,R,57.32364654541016,-47.26766586303711,-8.877259254455566,0.0
5773,PAT_5515,reading,LM,IAD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IAD11_TN.npy,4,0.77081066,IAD11,PAT_5515,IAD11,R,28.98081398010254,34.79761505126953,27.50580406188965,0.0
5774,PAT_5515,reading,LM,IAD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IAD12_TN.npy,4,0.7731572,IAD12,PAT_5515,IAD12,R,28.65726661682129,35.0491943359375,26.14523696899414,0.0
5775,PAT_5515,reading,LM,IAD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IAD13_TN.npy,4,0.7542675,IAD13,PAT_5515,IAD13,R,28.304515838623047,37.806129455566406,33.13689422607422,0.0
5780,PAT_5515,reading,LM,IAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IAD4_TN.npy,4,0.77351433,IAD4,PAT_5515,IAD4,R,36.479225158691406,13.207969665527344,2.78161096572876,0.0
5781,PAT_5515,reading,LM,IAD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IAD5_TN.npy,4,0.77734137,IAD5,PAT_5515,IAD5,R,34.864967346191406,14.56903839111328,5.876501560211182,0.0
5782,PAT_5515,reading,LM,IAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IAD6_TN.npy,4,0.77981997,IAD6,PAT_5515,IAD6,R,32.71564102172852,20.27715110778809,7.613450527191162,0.0
5791,PAT_5515,reading,LM,IMD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IMD2_TN.npy,4,0.77162665,IMD2,PAT_5515,IMD2,R,38.645118713378906,3.9632136821746826,4.34666919708252,0.0
5796,PAT_5515,reading,LM,IMD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IMD7_TN.npy,4,0.7647221,IMD7,PAT_5515,IMD7,R,34.67904281616211,12.938362121582031,27.890766143798828,0.0
5797,PAT_5515,reading,LM,IMD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IMD8_TN.npy,4,0.777774,IMD8,PAT_5515,IMD8,R,34.75331115722656,13.090069770812988,29.620309829711918,0.0
5798,PAT_5515,reading,LM,IPD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IPD11_TN.npy,4,0.78001696,IPD11,,,,,,,
5799,PAT_5515,reading,LM,IPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IPD13_TN.npy,4,0.77767396,IPD13,PAT_5515,IPD13,R,33.05967330932617,-40.8966064453125,40.12968444824219,0.0
5800,PAT_5515,reading,LM,IPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IPD14_TN.npy,4,0.4278734,IPD14,PAT_5515,IPD14,R,32.92931365966797,-41.25437927246094,40.6817741394043,0.0
5801,PAT_5515,reading,LM,IPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5515\LM\ERSP_matrix\reading\PAT_5515_reading_WM_ERSP_IPD15_TN.npy,4,0.46346343,IPD15,PAT_5515,IPD15,R,33.27149200439453,-42.97053909301758,42.51249694824219,0.0
5826,PAT_5533,audio,LM,CAD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CAD2_TN.npy,4,0.58007914,CAD2,,,,,,,
5827,PAT_5533,audio,LM,CAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CAD3_TN.npy,4,0.22551648,CAD3,PAT_5533,CAD3,R,8.696320533752441,27.8156852722168,28.103351593017575,0.0
5828,PAT_5533,audio,LM,CAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CAD4_TN.npy,4,0.45967072,CAD4,,,,,,,
5829,PAT_5533,audio,LM,CAD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CAD5_TN.npy,4,0.56370014,CAD5,,,,,,,
5830,PAT_5533,audio,LM,CAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CAD6_TN.npy,4,0.7781696,CAD6,,,,,,,
5831,PAT_5533,audio,LM,CAD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CAD7_TN.npy,4,0.6026884,CAD7,,,,,,,
5835,PAT_5533,audio,LM,CPD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CPD13_TN.npy,4,0.5701162,CPD13,,,,,,,
5836,PAT_5533,audio,LM,CPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CPD14_TN.npy,4,0.74652946,CPD14,PAT_5533,CPD14,R,56.617462158203125,-19.78699111938477,32.925106048583984,0.0
5837,PAT_5533,audio,LM,CPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CPD15_TN.npy,4,0.67628884,CPD15,PAT_5533,CPD15,R,63.14357376098633,-14.236448287963867,28.400066375732425,0.0
5838,PAT_5533,audio,LM,CPD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CPD1_TN.npy,4,0.76883656,CPD1,PAT_5533,CPD1,R,4.8953070640563965,-21.587522506713867,29.64922142028809,0.0
5839,PAT_5533,audio,LM,CPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CPD2_TN.npy,4,0.74808705,CPD2,PAT_5533,CPD2,R,12.830436706542969,-19.88994407653809,40.6048698425293,0.0
5840,PAT_5533,audio,LM,CPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_CPD3_TN.npy,4,0.7237405,CPD3,PAT_5533,CPD3,R,13.184593200683594,-19.650108337402344,40.699981689453125,0.0
5870,PAT_5533,audio,LM,HAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_HAD6_TN.npy,4,0.7591421,HAD6,PAT_5533,HAD6,R,61.40882110595703,-16.89992904663086,-24.84029769897461,0.0
5884,PAT_5533,audio,LM,IAD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IAD12_TN.npy,4,0.7552419,IAD12,PAT_5533,IAD12,R,26.0583610534668,40.667510986328125,23.31011962890625,0.0
5885,PAT_5533,audio,LM,IAD13,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IAD13_TN.npy,4,0.7657504,IAD13,PAT_5533,IAD13,R,25.779062271118164,42.29299545288086,25.182451248168945,0.0
5902,PAT_5533,audio,LM,IMD18,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IMD18_TN.npy,4,0.7446339,IMD18,PAT_5533,IMD18,R,22.31745147705078,33.297157287597656,46.7136344909668,0.0
5905,PAT_5533,audio,LM,IMD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IMD4_TN.npy,4,0.7748965,IMD4,PAT_5533,IMD4,R,36.33051300048828,6.956475257873535,6.352865695953369,0.0
5906,PAT_5533,audio,LM,IMD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IMD5_TN.npy,4,0.6140387,IMD5,PAT_5533,IMD5,R,33.97687911987305,15.399327278137209,7.113646030426025,0.0
5907,PAT_5533,audio,LM,IMD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IMD6_TN.npy,4,0.6100864,IMD6,PAT_5533,IMD6,R,32.8986701965332,16.048633575439453,9.206266403198242,0.0
5908,PAT_5533,audio,LM,IMD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IMD7_TN.npy,4,0.5529611,IMD7,,,,,,,
5909,PAT_5533,audio,LM,IMD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IMD8_TN.npy,4,0.7667933,IMD8,,,,,,,
5910,PAT_5533,audio,LM,IMD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IMD9_TN.npy,4,0.7715874,IMD9,,,,,,,
5911,PAT_5533,audio,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD10_TN.npy,4,0.77977693,IPD10,,,,,,,
5912,PAT_5533,audio,LM,IPD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD11_TN.npy,4,0.6633519,IPD11,,,,,,,
5915,PAT_5533,audio,LM,IPD15,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD15_TN.npy,4,0.5393114,IPD15,,,,,,,
5916,PAT_5533,audio,LM,IPD16,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD16_TN.npy,4,0.62779164,IPD16,PAT_5533,IPD16,R,31.34555053710937,-40.39446258544922,48.94452667236328,0.0
5920,PAT_5533,audio,LM,IPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD2_TN.npy,4,0.71221185,IPD2,PAT_5533,IPD2,R,36.54839324951172,-24.27058219909668,5.0197954177856445,0.0
5923,PAT_5533,audio,LM,IPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD5_TN.npy,4,0.6531968,IPD5,PAT_5533,IPD5,R,34.22576141357422,-26.995014190673828,14.93425464630127,0.0
5924,PAT_5533,audio,LM,IPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_IPD6_TN.npy,4,0.6858987,IPD6,PAT_5533,IPD6,R,34.47336196899414,-28.719879150390625,17.565664291381836,0.0
5933,PAT_5533,audio,LM,PCD12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_PCD12_TN.npy,4,0.7149477,PCD12,PAT_5533,PCD12,R,50.99200820922852,-59.94271087646485,42.7227783203125,0.0
5934,PAT_5533,audio,LM,PCD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_PCD1_TN.npy,4,0.74016875,PCD1,PAT_5533,PCD1,R,7.496999263763428,-56.26917266845703,39.833534240722656,0.0
5935,PAT_5533,audio,LM,PCD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_PCD2_TN.npy,4,0.7134537,PCD2,PAT_5533,PCD2,R,8.263110160827637,-54.595977783203125,40.68100357055664,0.0
5936,PAT_5533,audio,LM,PCD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_PCD3_TN.npy,4,0.72999215,PCD3,,,,,,,
5958,PAT_5533,audio,LM,TPD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\audio\PAT_5533_audio_WM_ERSP_TPD7_TN.npy,4,0.7619521,TPD7,PAT_5533,TPD7,R,47.169044494628906,-0.482394129037857,-35.11515426635742,0.0
6048,PAT_5533,picture,LM,IMD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IMD5_TN.npy,4,0.7442007,IMD5,PAT_5533,IMD5,R,33.97687911987305,15.399327278137209,7.113646030426025,0.0
6049,PAT_5533,picture,LM,IMD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IMD6_TN.npy,4,0.69170266,IMD6,PAT_5533,IMD6,R,32.8986701965332,16.048633575439453,9.206266403198242,0.0
6056,PAT_5533,picture,LM,IPD14,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\picture\PAT_5533_picture_WM_ERSP_IPD14_TN.npy,4,0.75663775,IPD14,,,,,,,
6105,PAT_5533,reading,LM,AD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_AD3_TN.npy,4,0.73773885,AD3,PAT_5533,AD3,R,33.22416687011719,-7.189080715179443,-27.109350204467773,0.0
6106,PAT_5533,reading,LM,AD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_AD4_TN.npy,4,0.6774797,AD4,,,,,,,
6112,PAT_5533,reading,LM,CAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CAD4_TN.npy,4,0.58023065,CAD4,,,,,,,
6114,PAT_5533,reading,LM,CAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CAD6_TN.npy,4,0.594394,CAD6,,,,,,,
6115,PAT_5533,reading,LM,CAD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_5533\LM\ERSP_matrix\reading\PAT_5533_reading_WM_ERSP_CAD7_TN.npy,4,0.76772505,CAD7,,,,,,,
