sample_idx,patient_id,condition,task,electrode,file_path,cluster_kmeans_hg,silhouette
4654,PAT_3965,picture,LM,cmd7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmd7_TN.npy,1,0.10660997
4655,PAT_3965,picture,LM,cmd8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmd8_TN.npy,1,0.07846739
4656,PAT_3965,picture,LM,cmg10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg10_TN.npy,1,0.20986004
4657,PAT_3965,picture,LM,cmg11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg11_TN.npy,1,0.12463627
4658,PAT_3965,picture,LM,cmg12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg12_TN.npy,1,0.08471608
4659,PAT_3965,picture,LM,cmg1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg1_TN.npy,6,0.05145475
4660,PAT_3965,picture,LM,cmg2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg2_TN.npy,1,0.092781305
4661,PAT_3965,picture,LM,cmg3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg3_TN.npy,1,0.11549476
4662,PAT_3965,picture,LM,cmg5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg5_TN.npy,1,0.17931211
4663,PAT_3965,picture,LM,cmg6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cmg6_TN.npy,1,0.07633738
4664,PAT_3965,picture,LM,cpd10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd10_TN.npy,1,0.20499733
4665,PAT_3965,picture,LM,cpd11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd11_TN.npy,1,0.17286105
4666,PAT_3965,picture,LM,cpd12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd12_TN.npy,1,0.20494081
4667,PAT_3965,picture,LM,cpd13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd13_TN.npy,1,0.17759633
4668,PAT_3965,picture,LM,cpd1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd1_TN.npy,6,0.1917079
4669,PAT_3965,picture,LM,cpd2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd2_TN.npy,1,0.111903645
4670,PAT_3965,picture,LM,cpd3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd3_TN.npy,6,0.028479462
4671,PAT_3965,picture,LM,cpd4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd4_TN.npy,1,0.14242145
4672,PAT_3965,picture,LM,cpd6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd6_TN.npy,4,-0.050295893
4673,PAT_3965,picture,LM,cpd7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd7_TN.npy,1,0.10496454
4674,PAT_3965,picture,LM,cpd8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd8_TN.npy,1,0.17181836
4675,PAT_3965,picture,LM,cpd9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpd9_TN.npy,1,0.12741536
4676,PAT_3965,picture,LM,cpg11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg11_TN.npy,1,0.20190169
4677,PAT_3965,picture,LM,cpg1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg1_TN.npy,7,-0.1828293
4678,PAT_3965,picture,LM,cpg2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg2_TN.npy,1,0.077125244
4679,PAT_3965,picture,LM,cpg4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg4_TN.npy,6,0.18464077
4680,PAT_3965,picture,LM,cpg5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg5_TN.npy,6,0.06267962
4681,PAT_3965,picture,LM,cpg6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg6_TN.npy,6,-0.015054585
4682,PAT_3965,picture,LM,cpg7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg7_TN.npy,1,0.16642745
4683,PAT_3965,picture,LM,cpg8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cpg8_TN.npy,1,0.09856225
4684,PAT_3965,picture,LM,had10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had10_TN.npy,0,0.22937249
4685,PAT_3965,picture,LM,had1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had1_TN.npy,6,0.059713397
4686,PAT_3965,picture,LM,had2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had2_TN.npy,6,0.14037086
4687,PAT_3965,picture,LM,had3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had3_TN.npy,2,0.13640355
4688,PAT_3965,picture,LM,had4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had4_TN.npy,2,0.14074853
4689,PAT_3965,picture,LM,had5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had5_TN.npy,2,0.13664572
4690,PAT_3965,picture,LM,had6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had6_TN.npy,0,-0.034150526
4691,PAT_3965,picture,LM,had8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had8_TN.npy,0,0.06312643
4692,PAT_3965,picture,LM,had9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had9_TN.npy,0,0.1732741
4693,PAT_3965,picture,LM,hag10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag10_TN.npy,5,-0.008961165
4694,PAT_3965,picture,LM,hag1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag1_TN.npy,1,0.06577915
4695,PAT_3965,picture,LM,hag2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag2_TN.npy,6,0.07539007
4696,PAT_3965,picture,LM,hag3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag3_TN.npy,9,-0.049431413
4697,PAT_3965,picture,LM,hag4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag4_TN.npy,9,-0.0025551359
4698,PAT_3965,picture,LM,hag5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag5_TN.npy,9,0.03988802
4699,PAT_3965,picture,LM,hag6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag6_TN.npy,5,-0.055730265
4700,PAT_3965,picture,LM,hag8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag8_TN.npy,5,-0.011021797
4701,PAT_3965,picture,LM,hag9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hag9_TN.npy,5,-0.0048857154
4702,PAT_3965,picture,LM,hpd10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd10_TN.npy,4,0.058954302
4703,PAT_3965,picture,LM,hpd11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd11_TN.npy,4,-0.0044814968
4704,PAT_3965,picture,LM,hpd12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd12_TN.npy,4,0.098321974
4705,PAT_3965,picture,LM,hpd1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd1_TN.npy,2,-0.032982618
4706,PAT_3965,picture,LM,hpd2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd2_TN.npy,6,0.07323051
4707,PAT_3965,picture,LM,hpd3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd3_TN.npy,6,0.12006004
4708,PAT_3965,picture,LM,hpd4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd4_TN.npy,6,0.1309767
4709,PAT_3965,picture,LM,hpd6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd6_TN.npy,6,0.12799038
4710,PAT_3965,picture,LM,hpd7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd7_TN.npy,6,0.059191946
4711,PAT_3965,picture,LM,hpd8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd8_TN.npy,4,-0.020391298
4712,PAT_3965,picture,LM,hpd9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpd9_TN.npy,4,0.023927284
4713,PAT_3965,picture,LM,hpg10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg10_TN.npy,1,0.07248769
4714,PAT_3965,picture,LM,hpg11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg11_TN.npy,4,0.0085280845
4715,PAT_3965,picture,LM,hpg1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg1_TN.npy,1,0.12127514
4716,PAT_3965,picture,LM,hpg2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg2_TN.npy,1,0.21567565
4717,PAT_3965,picture,LM,hpg3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg3_TN.npy,6,0.043306854
4718,PAT_3965,picture,LM,hpg4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg4_TN.npy,6,0.06377958
4719,PAT_3965,picture,LM,hpg5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg5_TN.npy,1,0.03231903
4720,PAT_3965,picture,LM,hpg6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg6_TN.npy,9,0.038272437
4721,PAT_3965,picture,LM,hpg7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg7_TN.npy,9,-0.059023783
4722,PAT_3965,picture,LM,hpg8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg8_TN.npy,4,-0.029660078
4723,PAT_3965,picture,LM,hpg9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_hpg9_TN.npy,4,-0.034480378
4724,PAT_3965,picture,LM,iad10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad10_TN.npy,6,0.05737743
4725,PAT_3965,picture,LM,iad11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad11_TN.npy,6,0.076434135
4726,PAT_3965,picture,LM,iad12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad12_TN.npy,6,0.08552221
4727,PAT_3965,picture,LM,iad13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad13_TN.npy,6,0.18251829
4728,PAT_3965,picture,LM,iad14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad14_TN.npy,6,0.16541183
4729,PAT_3965,picture,LM,iad17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad17_TN.npy,2,0.19399537
4730,PAT_3965,picture,LM,iad18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad18_TN.npy,2,0.23837763
4731,PAT_3965,picture,LM,iad2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad2_TN.npy,6,0.074591614
4732,PAT_3965,picture,LM,iad3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad3_TN.npy,6,0.15493149
4733,PAT_3965,picture,LM,iad4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad4_TN.npy,6,0.05243048
4734,PAT_3965,picture,LM,iad9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iad9_TN.npy,6,0.040152393
4735,PAT_3965,picture,LM,iag10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag10_TN.npy,6,0.105045386
4736,PAT_3965,picture,LM,iag11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag11_TN.npy,6,0.02806703
4737,PAT_3965,picture,LM,iag12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag12_TN.npy,6,0.038581822
4738,PAT_3965,picture,LM,iag14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag14_TN.npy,6,0.13524438
4739,PAT_3965,picture,LM,iag15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag15_TN.npy,6,0.1890703
4740,PAT_3965,picture,LM,iag17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag17_TN.npy,2,-0.028813394
4741,PAT_3965,picture,LM,iag18,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag18_TN.npy,6,0.1303637
4742,PAT_3965,picture,LM,iag1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag1_TN.npy,6,0.09591226
4743,PAT_3965,picture,LM,iag2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag2_TN.npy,1,0.08755664
4744,PAT_3965,picture,LM,iag3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag3_TN.npy,6,0.08363728
4745,PAT_3965,picture,LM,iag4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag4_TN.npy,1,0.049102187
4746,PAT_3965,picture,LM,iag5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag5_TN.npy,6,0.055706557
4747,PAT_3965,picture,LM,iag6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag6_TN.npy,4,-0.039091226
4748,PAT_3965,picture,LM,iag8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag8_TN.npy,1,0.13152567
4749,PAT_3965,picture,LM,iag9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_iag9_TN.npy,6,0.07944296
4750,PAT_3965,picture,LM,imd10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd10_TN.npy,6,0.0666325
4751,PAT_3965,picture,LM,imd12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd12_TN.npy,2,0.062342715
4752,PAT_3965,picture,LM,imd13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd13_TN.npy,2,0.12023383
4753,PAT_3965,picture,LM,imd14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd14_TN.npy,2,0.14007206
4754,PAT_3965,picture,LM,imd15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd15_TN.npy,2,-0.027650144
4755,PAT_3965,picture,LM,imd1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd1_TN.npy,1,0.14346974
4756,PAT_3965,picture,LM,imd2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd2_TN.npy,1,0.08717086
4757,PAT_3965,picture,LM,imd3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd3_TN.npy,6,0.07025032
4758,PAT_3965,picture,LM,imd5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd5_TN.npy,4,0.17407249
4759,PAT_3965,picture,LM,imd6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd6_TN.npy,1,0.15416917
4760,PAT_3965,picture,LM,imd7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd7_TN.npy,6,0.007193687
4761,PAT_3965,picture,LM,imd8,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd8_TN.npy,6,0.08965341
4762,PAT_3965,picture,LM,imd9,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_imd9_TN.npy,6,0.12148997
4763,PAT_3965,picture,LM,img10,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img10_TN.npy,6,0.038541257
4764,PAT_3965,picture,LM,img11,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img11_TN.npy,1,0.14277516
4765,PAT_3965,picture,LM,img12,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img12_TN.npy,1,0.18627894
4766,PAT_3965,picture,LM,img13,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img13_TN.npy,1,0.16377829
4767,PAT_3965,picture,LM,img14,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img14_TN.npy,1,0.064022385
4768,PAT_3965,picture,LM,img15,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img15_TN.npy,1,0.15168466
4769,PAT_3965,picture,LM,img17,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img17_TN.npy,1,0.17343603
4770,PAT_3965,picture,LM,img1,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img1_TN.npy,6,0.091012225
4771,PAT_3965,picture,LM,img2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img2_TN.npy,6,0.14778842
4772,PAT_3965,picture,LM,img4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img4_TN.npy,1,0.10809738
4773,PAT_3965,picture,LM,img5,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img5_TN.npy,4,0.10816904
4774,PAT_3965,picture,LM,img6,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img6_TN.npy,4,0.06527311
4775,PAT_3965,picture,LM,img7,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_img7_TN.npy,9,-0.059389442
4776,PAT_3965,picture,LM,pod2,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_pod2_TN.npy,1,0.0286877
4777,PAT_3965,picture,LM,pod3,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_pod3_TN.npy,6,0.21069385
4778,PAT_3965,picture,LM,pod4,..\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_pod4_TN.npy,6,0.08766467
