x,y,z,n_contacts,median_w0,p_global_w0,p_within_patient_w0,sig_fdr_w0,sig_maxstat_w0,median_w1,p_global_w1,p_within_patient_w1,sig_fdr_w1,sig_maxstat_w1,median_w2,p_global_w2,p_within_patient_w2,sig_fdr_w2,sig_maxstat_w2,median_w3,p_global_w3,p_within_patient_w3,sig_fdr_w3,sig_maxstat_w3,median_w4,p_global_w4,p_within_patient_w4,sig_fdr_w4,sig_maxstat_w4,median_w5,p_global_w5,p_within_patient_w5,sig_fdr_w5,sig_maxstat_w5,median_w6,p_global_w6,p_within_patient_w6,sig_fdr_w6,sig_maxstat_w6
-60.0,-6.0,-34.0,13,0.1098,0.5435,0.8812,False,False,0.0008,0.9642,0.6325,False,False,0.0092,0.8392,0.7979,False,False,0.1314,0.4107,0.8033,False,False,0.1139,0.5268,0.5955,False,False,0.463,0.0001,0.0001,True,False,0.0573,0.8589,0.6634,False,False
-60.0,-6.0,-32.0,16,0.1204,0.445,0.8477,False,False,0.0011,0.9871,0.8379,False,False,0.0029,0.9594,0.9485,False,False,0.1303,0.4068,0.7774,False,False,0.1014,0.6154,0.6402,False,False,0.4238,0.0001,0.0001,True,False,0.0609,0.8625,0.7361,False,False
-60.0,-6.0,-30.0,18,0.1384,0.2622,0.771,False,False,0.0017,0.9874,0.8855,False,False,0.0024,0.9718,0.9511,False,False,0.1193,0.5489,0.8922,False,False,0.1014,0.6239,0.6014,False,False,0.4178,0.0001,0.0001,True,False,0.0548,0.9034,0.8395,False,False
-60.0,-4.0,-34.0,11,0.131,0.3664,0.7656,False,False,0.0006,0.9597,0.6069,False,False,0.0092,0.815,0.8782,False,False,0.1419,0.3022,0.7389,False,False,0.1139,0.5261,0.5733,False,False,0.4644,0.0001,0.0001,True,False,0.0573,0.8326,0.5508,False,False
-60.0,-4.0,-32.0,13,0.131,0.3591,0.7963,False,False,0.0006,0.973,0.7122,False,False,0.0029,0.9269,0.9656,False,False,0.1419,0.2878,0.7281,False,False,0.1139,0.5287,0.5771,False,False,0.4644,0.0001,0.0002,True,False,0.0573,0.8536,0.6068,False,False
-60.0,-4.0,-30.0,15,0.1458,0.2386,0.7992,False,False,0.0008,0.9774,0.8206,False,False,0.0019,0.9542,0.9714,False,False,0.1314,0.4023,0.8242,False,False,0.1139,0.5296,0.5255,False,False,0.463,0.0001,0.0001,True,False,0.0523,0.8869,0.7323,False,False
-60.0,-2.0,-34.0,9,0.1458,0.2886,0.7144,False,False,0.0006,0.9432,0.6382,False,False,0.0459,0.6038,0.463,False,False,0.143,0.3089,0.7918,False,False,0.1139,0.5227,0.5378,False,False,0.4758,0.0001,0.0006,True,False,0.0573,0.8126,0.4909,False,False
-60.0,-2.0,-32.0,10,0.1511,0.2147,0.7262,False,False,0.0004,0.9769,0.8225,False,False,0.0275,0.7418,0.5674,False,False,0.1425,0.3147,0.7951,False,False,0.1674,0.2298,0.223,False,False,0.4701,0.0001,0.0001,True,False,0.0609,0.8071,0.4479,False,False
-60.0,-2.0,-30.0,12,0.1731,0.0737,0.5462,False,False,0.0007,0.9822,0.9041,False,False,0.0275,0.7496,0.4068,False,False,0.1366,0.3496,0.7568,False,False,0.2355,0.0275,0.0184,False,False,0.4637,0.0001,0.0001,True,False,0.0609,0.8288,0.4511,False,False
-60.0,0.0,-32.0,8,0.1731,0.1196,0.3106,False,False,0.0004,0.9692,0.6182,False,False,0.0466,0.6343,0.3684,False,False,0.1509,0.2722,0.7499,False,False,0.1014,0.5784,0.6696,False,False,0.4835,0.0001,0.0002,True,False,0.0477,0.8429,0.6327,False,False
-60.0,0.0,-30.0,11,0.2014,0.0259,0.2963,False,False,0.0008,0.957,0.7478,False,False,0.0459,0.6243,0.1798,False,False,0.1419,0.3017,0.5681,False,False,0.2209,0.0621,0.065,False,False,0.4644,0.0001,0.0002,True,False,0.0573,0.8411,0.545,False,False
-58.0,-6.0,-30.0,20,0.1219,0.424,0.8406,False,False,0.0022,0.9901,0.8891,False,False,0.0029,0.9704,0.9573,False,False,0.1193,0.5551,0.9243,False,False,0.1014,0.634,0.6039,False,False,0.3768,0.0001,0.0001,True,False,0.0467,0.9391,0.936,False,False
-58.0,-4.0,-30.0,17,0.131,0.3419,0.794,False,False,0.0014,0.9814,0.8384,False,False,0.0029,0.9499,0.9665,False,False,0.1314,0.4021,0.8686,False,False,0.1139,0.5319,0.5254,False,False,0.4511,0.0001,0.0001,True,False,0.0411,0.9309,0.894,False,False
-58.0,-2.0,-30.0,13,0.1565,0.1466,0.7637,False,False,0.0008,0.9685,0.8844,False,False,0.0425,0.6424,0.3192,False,False,0.1314,0.4064,0.8265,False,False,0.25,0.0115,0.0062,False,False,0.463,0.0001,0.0001,True,False,0.0573,0.8591,0.5811,False,False
-58.0,0.0,-30.0,13,0.1898,0.0288,0.1751,False,False,0.0014,0.9644,0.7815,False,False,0.0459,0.6322,0.2452,False,False,0.1419,0.291,0.6512,False,False,0.2209,0.0491,0.0285,False,False,0.463,0.0001,0.0001,True,False,0.0573,0.8545,0.6977,False,False
-56.0,-6.0,-30.0,23,0.1127,0.5315,0.8335,False,False,0.0084,0.9805,0.759,False,False,0.0062,0.9286,0.812,False,False,0.1293,0.4034,0.8427,False,False,0.1139,0.5324,0.628,False,False,0.2939,0.0002,0.0006,True,False,0.0493,0.9419,0.9445,False,False
-56.0,-2.0,-30.0,14,0.1511,0.1774,0.7364,False,False,0.0011,0.9855,0.9111,False,False,0.0442,0.6552,0.3015,False,False,0.1366,0.3419,0.8157,False,False,0.2355,0.0187,0.0061,False,False,0.3784,0.0001,0.0003,True,False,0.0548,0.871,0.6783,False,False
-54.0,-6.0,-30.0,15,0.0822,0.7657,0.596,False,False,0.1271,0.0747,0.013,False,False,0.0085,0.8694,0.475,False,False,0.0702,0.909,0.9642,False,False,0.3702,0.0005,0.0138,False,False,0.2939,0.001,0.0004,True,False,0.0264,0.9446,0.9812,False,False
-54.0,-4.0,-30.0,12,0.0903,0.7013,0.5773,False,False,0.1264,0.1048,0.0486,False,False,0.0088,0.8699,0.4998,False,False,0.0547,0.9338,0.9584,False,False,0.3796,0.0002,0.017,False,False,0.3021,0.0014,0.0008,True,False,0.0245,0.9444,0.9457,False,False
-52.0,-6.0,-30.0,14,0.1056,0.5864,0.3232,False,False,0.1267,0.0866,0.0108,False,False,0.0088,0.884,0.436,False,False,0.0351,0.9763,0.9834,False,False,0.3796,0.0002,0.013,False,False,0.2742,0.0027,0.0002,True,False,0.0375,0.928,0.9516,False,False
-52.0,-4.0,-30.0,12,0.1152,0.4937,0.2678,False,False,0.1267,0.1038,0.0374,False,False,0.0088,0.873,0.3991,False,False,0.0,0.9987,0.9934,False,False,0.3885,0.0001,0.1056,False,False,0.3021,0.0021,0.0004,True,False,0.0316,0.9278,0.9094,False,False
-64.0,-8.0,-34.0,6,0.1731,0.1558,0.4488,False,False,0.001,0.9503,0.6393,False,False,0.0466,0.6408,0.4314,False,False,0.1425,0.3505,0.6749,False,False,0.0616,0.756,0.8156,False,False,0.4694,0.0002,0.0002,True,False,0.0663,0.7304,0.5814,False,False
-64.0,-8.0,-32.0,10,0.1731,0.0988,0.4046,False,False,0.001,0.9721,0.8523,False,False,0.0024,0.9356,0.9705,False,False,0.1366,0.3645,0.5449,False,False,0.0641,0.7733,0.7795,False,False,0.416,0.0002,0.0007,True,False,0.0663,0.7812,0.6688,False,False
-64.0,-8.0,-30.0,12,0.1731,0.0783,0.325,False,False,0.0019,0.971,0.8413,False,False,0.0024,0.9469,0.9802,False,False,0.1223,0.5075,0.6339,False,False,0.0641,0.7849,0.6821,False,False,0.41,0.0001,0.0003,True,False,0.0663,0.8076,0.8089,False,False
-64.0,-6.0,-34.0,7,0.1565,0.2227,0.599,False,False,0.0008,0.9104,0.5448,False,False,0.0459,0.5978,0.3996,False,False,0.1419,0.335,0.6923,False,False,0.0649,0.7115,0.7491,False,False,0.4758,0.0004,0.0003,True,False,0.0645,0.7502,0.6474,False,False
-64.0,-6.0,-32.0,10,0.1731,0.0969,0.4014,False,False,0.0011,0.9711,0.831,False,False,0.0024,0.9354,0.9594,False,False,0.1366,0.3611,0.6775,False,False,0.0641,0.7739,0.7599,False,False,0.4694,0.0001,0.0001,True,False,0.0663,0.7807,0.7379,False,False
-64.0,-6.0,-30.0,12,0.1956,0.026,0.3105,False,False,0.0017,0.9746,0.8896,False,False,0.0018,0.9562,0.9585,False,False,0.1303,0.4117,0.7048,False,False,0.0641,0.7896,0.7404,False,False,0.457,0.0001,0.0001,True,False,0.0609,0.8264,0.8246,False,False
-64.0,-6.0,-28.0,13,0.1898,0.0306,0.2493,False,False,0.0014,0.9643,0.8974,False,False,0.0019,0.9427,0.96,False,False,0.1293,0.4209,0.6911,False,False,0.0649,0.768,0.7328,False,False,0.4511,0.0001,0.0002,True,False,0.0645,0.8247,0.8562,False,False
-64.0,-6.0,-26.0,13,0.1898,0.0306,0.2493,False,False,0.0014,0.9643,0.8974,False,False,0.0019,0.9427,0.96,False,False,0.1293,0.4209,0.6911,False,False,0.0649,0.768,0.7328,False,False,0.4511,0.0001,0.0002,True,False,0.0645,0.8247,0.8562,False,False
-64.0,-4.0,-34.0,7,0.1565,0.2227,0.599,False,False,0.0008,0.9104,0.5448,False,False,0.0459,0.5978,0.3996,False,False,0.1419,0.335,0.6923,False,False,0.0649,0.7115,0.7491,False,False,0.4758,0.0004,0.0003,True,False,0.0645,0.7502,0.6474,False,False
-64.0,-4.0,-32.0,9,0.1565,0.195,0.6101,False,False,0.0008,0.9397,0.6826,False,False,0.0029,0.8911,0.9407,False,False,0.1419,0.3193,0.6821,False,False,0.0649,0.7334,0.7878,False,False,0.4758,0.0001,0.0002,True,False,0.0645,0.7829,0.6862,False,False
-64.0,-4.0,-30.0,11,0.1898,0.0426,0.2973,False,False,0.0014,0.9513,0.8071,False,False,0.0019,0.9269,0.9475,False,False,0.1314,0.4134,0.7696,False,False,0.0649,0.7536,0.7619,False,False,0.463,0.0001,0.0001,True,False,0.0573,0.8368,0.7917,False,False
-64.0,-4.0,-28.0,12,0.1731,0.0719,0.4105,False,False,0.0011,0.9799,0.9074,False,False,0.0024,0.9441,0.9667,False,False,0.1303,0.415,0.7487,False,False,0.0769,0.722,0.7655,False,False,0.457,0.0001,0.0001,True,False,0.0609,0.8267,0.8236,False,False
-64.0,-4.0,-26.0,12,0.1731,0.0719,0.4105,False,False,0.0011,0.9799,0.9074,False,False,0.0024,0.9441,0.9667,False,False,0.1303,0.415,0.7487,False,False,0.0769,0.722,0.7655,False,False,0.457,0.0001,0.0001,True,False,0.0609,0.8267,0.8236,False,False
-64.0,-2.0,-34.0,6,0.1731,0.1513,0.4218,False,False,0.0007,0.9501,0.6067,False,False,0.0466,0.6411,0.399,False,False,0.1425,0.3524,0.7794,False,False,0.0769,0.6866,0.8167,False,False,0.4835,0.0002,0.0002,True,False,0.0609,0.753,0.4879,False,False
-64.0,-2.0,-32.0,7,0.1898,0.0828,0.3242,False,False,0.0006,0.9227,0.6064,False,False,0.0459,0.5963,0.3152,False,False,0.1419,0.3363,0.7175,False,False,0.0889,0.6379,0.8144,False,False,0.4758,0.0001,0.0003,True,False,0.0645,0.7555,0.5134,False,False
-64.0,-2.0,-30.0,8,0.1956,0.0592,0.4432,False,False,0.0007,0.9647,0.792,False,False,0.0239,0.7534,0.426,False,False,0.1366,0.3723,0.7646,False,False,0.1549,0.301,0.4029,False,False,0.4694,0.0001,0.0001,True,False,0.0609,0.776,0.5354,False,False
-64.0,-2.0,-28.0,9,0.1898,0.0567,0.3311,False,False,0.0006,0.9492,0.7761,False,False,0.0459,0.6084,0.3419,False,False,0.1314,0.424,0.8103,False,False,0.2209,0.0783,0.1251,False,False,0.463,0.0001,0.0001,True,False,0.0645,0.7802,0.6199,False,False
-64.0,-2.0,-26.0,9,0.1898,0.0567,0.3311,False,False,0.0006,0.9492,0.7761,False,False,0.0459,0.6084,0.3419,False,False,0.1314,0.424,0.8103,False,False,0.2209,0.0783,0.1251,False,False,0.463,0.0001,0.0001,True,False,0.0645,0.7802,0.6199,False,False
-64.0,0.0,-32.0,6,0.1956,0.0848,0.216,False,False,0.0007,0.9531,0.6083,False,False,0.0466,0.6482,0.3926,False,False,0.1425,0.3506,0.7839,False,False,0.0769,0.6856,0.8175,False,False,0.4835,0.0001,0.0002,True,False,0.0609,0.7625,0.4885,False,False
-64.0,0.0,-30.0,7,0.2014,0.0617,0.28,False,False,0.0008,0.9149,0.5723,False,False,0.0459,0.6004,0.3134,False,False,0.1419,0.3384,0.7182,False,False,0.0889,0.6353,0.8176,False,False,0.4758,0.0001,0.0003,True,False,0.0573,0.787,0.5605,False,False
-64.0,0.0,-28.0,8,0.1956,0.057,0.2151,False,False,0.0007,0.9675,0.7891,False,False,0.0466,0.6421,0.4123,False,False,0.1356,0.3815,0.7585,False,False,0.1549,0.2954,0.3887,False,False,0.4694,0.0001,0.0001,True,False,0.0609,0.7842,0.6082,False,False
-64.0,0.0,-26.0,8,0.1956,0.057,0.2151,False,False,0.0007,0.9675,0.7891,False,False,0.0466,0.6421,0.4123,False,False,0.1356,0.3815,0.7585,False,False,0.1549,0.2954,0.3887,False,False,0.4694,0.0001,0.0001,True,False,0.0609,0.7842,0.6082,False,False
-62.0,-8.0,-34.0,9,0.1458,0.2937,0.6108,False,False,0.0006,0.9421,0.4696,False,False,0.0029,0.8845,0.8836,False,False,0.1419,0.3202,0.5722,False,False,0.0889,0.6568,0.8935,False,False,0.463,0.0001,0.0002,True,False,0.0573,0.816,0.5938,False,False
-62.0,-8.0,-32.0,15,0.1264,0.4167,0.7963,False,False,0.0006,0.9789,0.8304,False,False,0.0019,0.9579,0.9329,False,False,0.1355,0.3434,0.4699,False,False,0.0889,0.6994,0.8004,False,False,0.3846,0.0001,0.0003,True,False,0.0573,0.8735,0.7379,False,False
-62.0,-8.0,-30.0,17,0.1264,0.4076,0.7535,False,False,0.0014,0.9802,0.8452,False,False,0.0019,0.9673,0.9555,False,False,0.1314,0.3937,0.461,False,False,0.0889,0.7073,0.717,False,False,0.3846,0.0001,0.0002,True,False,0.0573,0.8917,0.8361,False,False
-62.0,-6.0,-34.0,10,0.1278,0.392,0.7064,False,False,0.0007,0.9729,0.6023,False,False,0.0029,0.9273,0.9015,False,False,0.1366,0.364,0.6972,False,False,0.1549,0.2882,0.4985,False,False,0.4694,0.0001,0.0001,True,False,0.0387,0.8958,0.7833,False,False
-62.0,-6.0,-32.0,13,0.1458,0.2554,0.6454,False,False,0.0008,0.9658,0.6949,False,False,0.0019,0.9466,0.8905,False,False,0.1314,0.4023,0.7212,False,False,0.0889,0.6864,0.8482,False,False,0.463,0.0001,0.0001,True,False,0.0573,0.8572,0.7407,False,False
-62.0,-6.0,-30.0,15,0.1565,0.1348,0.5599,False,False,0.0014,0.9723,0.8012,False,False,0.0017,0.9602,0.9013,False,False,0.1293,0.419,0.6803,False,False,0.0889,0.699,0.8242,False,False,0.4511,0.0001,0.0001,True,False,0.0523,0.8893,0.8337,False,False
-62.0,-6.0,-28.0,17,0.1565,0.1177,0.5749,False,False,0.0014,0.9797,0.885,False,False,0.0019,0.9659,0.9038,False,False,0.1093,0.6633,0.8996,False,False,0.2209,0.0286,0.0331,False,False,0.3846,0.0001,0.0004,True,False,0.0573,0.8883,0.8206,False,False
-62.0,-6.0,-26.0,17,0.1565,0.1164,0.5753,False,False,0.002,0.9798,0.9027,False,False,0.0028,0.9552,0.8633,False,False,0.1093,0.6706,0.8449,False,False,0.0889,0.7081,0.8518,False,False,0.3846,0.0001,0.0002,True,False,0.0645,0.8532,0.7776,False,False
-62.0,-4.0,-34.0,9,0.1458,0.2871,0.6439,False,False,0.0006,0.9421,0.504,False,False,0.0029,0.8866,0.9094,False,False,0.1419,0.3209,0.6837,False,False,0.0889,0.6606,0.7996,False,False,0.4758,0.0001,0.0001,True,False,0.0573,0.8105,0.6435,False,False
-62.0,-4.0,-32.0,11,0.1458,0.2699,0.6816,False,False,0.0006,0.9604,0.6295,False,False,0.0019,0.9296,0.92,False,False,0.1419,0.3005,0.6771,False,False,0.0889,0.6743,0.8283,False,False,0.4758,0.0001,0.0001,True,False,0.0573,0.8376,0.6922,False,False
-62.0,-4.0,-30.0,13,0.1565,0.1551,0.5927,False,False,0.0008,0.9667,0.7675,False,False,0.0017,0.9473,0.924,False,False,0.1314,0.4095,0.7643,False,False,0.0889,0.6807,0.8036,False,False,0.463,0.0001,0.0001,True,False,0.0523,0.873,0.8005,False,False
-62.0,-4.0,-28.0,16,0.1731,0.0477,0.3832,False,False,0.0011,0.9867,0.9312,False,False,0.0024,0.9637,0.9129,False,False,0.1193,0.5448,0.8084,False,False,0.2355,0.0131,0.005,False,False,0.3555,0.0001,0.0003,True,False,0.0609,0.861,0.748,False,False
-62.0,-4.0,-26.0,16,0.1731,0.0486,0.39,False,False,0.0017,0.9852,0.9348,False,False,0.0112,0.8711,0.5943,False,False,0.1193,0.5501,0.7232,False,False,0.1549,0.231,0.2671,False,False,0.3354,0.0001,0.0006,True,False,0.0663,0.8359,0.6772,False,False
-62.0,-2.0,-32.0,8,0.1731,0.1214,0.434,False,False,0.0004,0.9673,0.7563,False,False,0.0239,0.7545,0.5041,False,False,0.1425,0.3301,0.7574,False,False,0.1549,0.3068,0.3331,False,False,0.4835,0.0001,0.0001,True,False,0.0609,0.7826,0.5575,False,False
-62.0,-2.0,-30.0,9,0.1898,0.0614,0.3332,False,False,0.0006,0.9438,0.724,False,False,0.0019,0.9097,0.9582,False,False,0.1419,0.3156,0.7069,False,False,0.2209,0.0798,0.0987,False,False,0.4758,0.0001,0.0001,True,False,0.0573,0.8155,0.6159,False,False
-62.0,0.0,-34.0,6,0.1731,0.1473,0.1971,False,False,0.0007,0.9519,0.5322,False,False,0.0466,0.642,0.47,False,False,0.1509,0.3036,0.7895,False,False,0.0769,0.6833,0.7642,False,False,0.5007,0.0001,0.0006,True,False,0.0387,0.8565,0.6836,False,False
-62.0,0.0,-30.0,8,0.1956,0.0584,0.2207,False,False,0.0007,0.964,0.734,False,False,0.0239,0.7585,0.5002,False,False,0.1425,0.3321,0.754,False,False,0.1549,0.3051,0.3308,False,False,0.4835,0.0001,0.0001,True,False,0.0548,0.8124,0.6147,False,False
-62.0,0.0,-28.0,11,0.2014,0.0286,0.2425,False,False,0.0008,0.9549,0.8483,False,False,0.0372,0.6664,0.2951,False,False,0.1293,0.4352,0.6951,False,False,0.25,0.0187,0.012,False,False,0.463,0.0001,0.0001,True,False,0.0645,0.8012,0.5839,False,False
-60.0,-8.0,-34.0,11,0.1098,0.5432,0.8774,False,False,0.0014,0.9477,0.6319,False,False,0.0092,0.8163,0.7462,False,False,0.1314,0.4191,0.7319,False,False,0.0889,0.6724,0.7879,False,False,0.3846,0.0004,0.0001,True,False,0.0645,0.8014,0.5885,False,False
-60.0,-8.0,-32.0,18,0.116,0.4951,0.8063,False,False,0.002,0.9855,0.9228,False,False,0.0024,0.9752,0.9758,False,False,0.1223,0.5163,0.7558,False,False,0.1372,0.3322,0.2596,False,False,0.3314,0.0001,0.0002,True,False,0.0609,0.8764,0.7894,False,False
-60.0,-8.0,-30.0,20,0.116,0.4918,0.7725,False,False,0.0026,0.9882,0.9327,False,False,0.0024,0.9795,0.9842,False,False,0.1113,0.6485,0.8162,False,False,0.1372,0.3248,0.1814,False,False,0.3314,0.0001,0.0002,True,False,0.0609,0.8926,0.8697,False,False
-60.0,-6.0,-28.0,18,0.1511,0.1514,0.6324,False,False,0.0017,0.988,0.9183,False,False,0.0024,0.9728,0.9014,False,False,0.0962,0.7769,0.9623,False,False,0.1549,0.2268,0.1981,False,False,0.3768,0.0001,0.0002,True,False,0.0609,0.8761,0.8737,False,False
-60.0,-6.0,-26.0,20,0.1278,0.3596,0.7987,False,False,0.0017,0.991,0.9568,False,False,0.0029,0.9724,0.9151,False,False,0.0962,0.7879,0.9506,False,False,0.1549,0.213,0.1766,False,False,0.3768,0.0001,0.0001,True,False,0.0735,0.8247,0.815,False,False
-60.0,-4.0,-28.0,16,0.1731,0.0477,0.3832,False,False,0.0011,0.9867,0.9312,False,False,0.0024,0.9637,0.9129,False,False,0.1193,0.5448,0.8084,False,False,0.2355,0.0131,0.005,False,False,0.3555,0.0001,0.0003,True,False,0.0609,0.861,0.748,False,False
-60.0,-4.0,-26.0,18,0.1511,0.1533,0.6752,False,False,0.0011,0.991,0.9641,False,False,0.0112,0.8857,0.6618,False,False,0.1193,0.5498,0.7518,False,False,0.2238,0.0193,0.0085,False,False,0.3354,0.0001,0.0003,True,False,0.0718,0.8188,0.6982,False,False
-58.0,-8.0,-34.0,12,0.0832,0.7361,0.9496,False,False,0.002,0.9692,0.6695,False,False,0.0184,0.8068,0.5194,False,False,0.1366,0.3517,0.7602,False,False,0.0769,0.7249,0.8089,False,False,0.3393,0.0005,0.0005,True,False,0.0609,0.8311,0.7055,False,False
-58.0,-8.0,-30.0,23,0.0567,0.941,0.9948,False,False,0.0027,0.9882,0.9458,False,False,0.0019,0.9852,0.9903,False,False,0.1093,0.6948,0.8601,False,False,0.1855,0.0644,0.0153,False,False,0.2939,0.0001,0.0004,True,False,0.0573,0.9262,0.949,False,False
-58.0,-6.0,-28.0,19,0.1458,0.2109,0.6634,False,False,0.002,0.9833,0.8901,False,False,0.0028,0.9643,0.8699,False,False,0.1093,0.6768,0.9342,False,False,0.0889,0.7145,0.7867,False,False,0.3689,0.0001,0.0002,True,False,0.0573,0.9022,0.909,False,False
-58.0,-6.0,-26.0,23,0.1098,0.5631,0.8541,False,False,0.002,0.9923,0.9644,False,False,0.0276,0.7874,0.3855,False,False,0.0886,0.8481,0.9796,False,False,0.0889,0.7355,0.8155,False,False,0.3689,0.0001,0.0001,True,False,0.0681,0.8717,0.9086,False,False
-56.0,-8.0,-34.0,17,0.0822,0.7716,0.9124,False,False,0.0252,0.9073,0.4348,False,False,0.0092,0.8734,0.6434,False,False,0.1419,0.2577,0.7002,False,False,0.0649,0.795,0.911,False,False,0.2939,0.0006,0.0008,True,False,0.0493,0.9131,0.8952,False,False
-56.0,-8.0,-26.0,31,0.0615,0.9482,0.9804,False,False,0.0252,0.9621,0.8599,False,False,0.0276,0.8246,0.6102,False,False,0.1038,0.7616,0.8583,False,False,0.0889,0.7738,0.7776,False,False,0.2129,0.0018,0.0008,True,False,0.0681,0.9053,0.9731,False,False
-56.0,-6.0,-28.0,21,0.1347,0.2826,0.6906,False,False,0.0027,0.9854,0.8041,False,False,0.0055,0.9293,0.687,False,False,0.1293,0.4012,0.7048,False,False,0.0987,0.6698,0.8157,False,False,0.3292,0.0001,0.0001,True,False,0.0573,0.9117,0.8638,False,False
-56.0,-6.0,-26.0,28,0.1144,0.5097,0.8219,False,False,0.0058,0.993,0.9067,False,False,0.0416,0.7256,0.1583,False,False,0.1066,0.7198,0.9249,False,False,0.087,0.7611,0.8467,False,False,0.2946,0.0001,0.0001,True,False,0.0755,0.8496,0.8682,False,False
-56.0,-2.0,-28.0,13,0.2014,0.021,0.465,False,False,0.0008,0.9652,0.8659,False,False,0.0372,0.6787,0.149,False,False,0.1314,0.4067,0.6539,False,False,0.25,0.012,0.0114,False,False,0.4459,0.0001,0.0001,True,False,0.0681,0.8032,0.4541,False,False
-56.0,-2.0,-26.0,17,0.1565,0.1176,0.8086,False,False,0.0014,0.9804,0.9421,False,False,0.0626,0.5673,0.1835,False,False,0.1038,0.7009,0.8697,False,False,0.2209,0.0271,0.0299,False,False,0.3919,0.0001,0.0001,True,False,0.0755,0.7946,0.4374,False,False
-52.0,-6.0,-28.0,8,0.0903,0.6587,0.5105,False,False,0.1482,0.0951,0.0018,True,False,0.018,0.7936,0.3883,False,False,0.1107,0.5932,0.7132,False,False,0.0656,0.7549,0.8949,False,False,0.2216,0.0511,0.006,False,False,0.0459,0.851,0.9344,False,False
26.0,-12.0,-22.0,8,0.3576,0.0008,0.0002,True,False,0.0,0.9838,0.9863,False,False,0.0206,0.7808,0.8791,False,False,0.2133,0.0439,0.0301,False,False,0.0563,0.7924,0.2583,False,False,0.0,1.0,1.0,False,False,0.0569,0.8018,0.8176,False,False
28.0,-12.0,-22.0,10,0.3197,0.0006,0.0002,True,False,0.0117,0.9289,0.9346,False,False,0.0231,0.7733,0.8496,False,False,0.2012,0.0474,0.033,False,False,0.0221,0.9295,0.6633,False,False,0.0,0.9993,0.9999,False,False,0.0755,0.7277,0.7373,False,False
26.0,-14.0,-22.0,6,0.3773,0.0008,0.0001,True,False,0.0348,0.7664,0.8581,False,False,0.0206,0.7703,0.9346,False,False,0.1966,0.1034,0.088,False,False,0.0959,0.5926,0.1886,False,False,0.0,1.0,0.9997,False,False,0.0,0.9913,0.9713,False,False
28.0,-14.0,-22.0,9,0.3552,0.0005,0.0001,True,False,0.0538,0.6426,0.7107,False,False,0.0051,0.8439,0.9642,False,False,0.1741,0.1501,0.2655,False,False,0.0465,0.8051,0.391,False,False,0.0,1.0,0.9999,False,False,0.0,0.9899,0.9818,False,False
28.0,-14.0,-20.0,8,0.3576,0.0004,0.0001,True,False,0.0695,0.5076,0.7844,False,False,0.0025,0.9184,0.9708,False,False,0.171,0.1621,0.1906,False,False,0.0674,0.7393,0.4392,False,False,0.0,0.9983,0.9999,False,False,0.03,0.9039,0.8575,False,False
28.0,-14.0,-18.0,7,0.3552,0.0012,0.0004,True,False,0.0853,0.3608,0.7375,False,False,0.0,1.0,1.0,False,False,0.2192,0.0526,0.059,False,False,0.0465,0.7787,0.507,False,False,0.0,0.9999,0.9998,False,False,0.0,0.9813,0.9771,False,False
30.0,-14.0,-22.0,11,0.3376,0.0003,0.0001,True,False,0.0538,0.654,0.6023,False,False,0.0412,0.6437,0.8362,False,False,0.1741,0.125,0.391,False,False,0.02,0.9168,0.7787,False,False,0.0,0.9999,1.0,False,False,0.0,0.9945,0.9933,False,False
30.0,-14.0,-20.0,10,0.3464,0.0003,0.0001,True,False,0.0664,0.5402,0.5973,False,False,0.0231,0.7723,0.8645,False,False,0.1851,0.0841,0.2215,False,False,0.0332,0.8906,0.7354,False,False,0.0,0.9997,1.0,False,False,0.03,0.9209,0.8936,False,False
30.0,-14.0,-18.0,9,0.3376,0.0009,0.0001,True,False,0.079,0.4121,0.554,False,False,0.0051,0.8441,0.9421,False,False,0.2192,0.0341,0.0791,False,False,0.02,0.8978,0.8087,False,False,0.0,0.9999,0.9999,False,False,0.0,0.9891,0.9919,False,False
32.0,-14.0,-18.0,10,0.2951,0.001,0.0002,True,False,0.0664,0.5355,0.5956,False,False,0.0099,0.8519,0.9307,False,False,0.1851,0.0847,0.2174,False,False,0.0127,0.9556,0.9344,False,False,0.0,0.9997,1.0,False,False,0.03,0.9195,0.8953,False,False
58.0,-12.0,-30.0,15,0.0523,0.9132,0.9976,False,False,0.0691,0.5214,0.5851,False,False,0.003,0.9392,0.7266,False,False,0.1424,0.2759,0.4082,False,False,0.1562,0.2548,0.4121,False,False,0.1767,0.071,0.0007,True,False,0.052,0.8914,0.7885,False,False
58.0,-12.0,-28.0,15,0.0523,0.9132,0.9976,False,False,0.0691,0.5214,0.5851,False,False,0.003,0.9392,0.7266,False,False,0.1424,0.2759,0.4082,False,False,0.1562,0.2548,0.4121,False,False,0.1767,0.071,0.0007,True,False,0.052,0.8914,0.7885,False,False
58.0,-12.0,-26.0,15,0.0523,0.9132,0.9976,False,False,0.0691,0.5214,0.5851,False,False,0.003,0.9392,0.7266,False,False,0.1424,0.2759,0.4082,False,False,0.1562,0.2548,0.4121,False,False,0.1767,0.071,0.0007,True,False,0.052,0.8914,0.7885,False,False
