k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24,k_25,k_26,k_27,k_28,k_29,k_30
3,3,3,3,3,3,3,5,2,13,13,13,13,13,13,13,13,13,20,20,20,20,20,4,20,20
2,5,3,3,3,5,3,5,2,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,0,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,0,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,5,3,6,5,13,5,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,0,13,10,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
3,3,3,3,3,3,3,3,3,13,3,13,3,13,13,13,13,13,13,13,13,13,13,13,13,13
4,4,4,6,1,1,10,6,4,10,10,15,15,10,10,6,15,15,4,23,23,10,23,23,10,10
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,0,7,7,7,7,7,7,7,7,7,0,7,0,7,7,7,7,7,7,0,0,7,7
2,2,2,2,2,2,2,2,12,5,12,10,12,7,15,7,20,20,20,20,20,20,20,4,20,29
1,5,1,6,1,1,10,10,8,8,8,8,8,8,1,1,1,1,1,15,15,25,10,8,10,10
4,4,6,1,8,9,9,9,9,9,6,6,9,9,18,18,18,18,18,18,18,18,18,18,28,28
0,0,0,0,7,7,7,4,7,5,7,7,7,7,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,0,7,7,7,4,7,5,7,7,7,7,7,0,7,7,7,7,7,7,25,7,7,7
0,0,0,0,7,7,7,4,7,7,7,7,7,0,7,10,7,7,10,4,4,4,4,7,7,7
0,0,0,0,7,7,7,4,7,7,7,7,7,0,7,0,7,7,10,4,4,4,25,7,7,7
0,0,0,0,7,7,7,4,7,7,7,7,7,0,7,0,7,7,7,7,7,7,7,7,7,7
0,0,0,0,7,7,7,4,7,7,7,7,0,0,0,10,0,0,10,4,4,4,4,0,4,0
0,0,0,0,7,7,8,4,0,0,0,0,0,0,0,10,0,0,10,4,4,4,4,0,4,0
4,0,0,0,7,7,7,4,7,0,0,7,0,0,0,10,0,0,10,4,4,4,4,0,4,0
4,0,0,0,7,7,7,4,4,10,10,15,0,0,10,10,0,0,10,4,4,4,4,0,4,0
2,5,5,5,5,5,5,8,5,8,5,5,8,5,5,5,5,5,5,5,5,25,5,8,25,25
2,5,5,5,5,5,5,8,5,8,5,5,5,5,5,5,5,5,5,5,5,25,5,25,25,25
2,5,5,5,5,5,5,8,5,8,5,5,5,5,5,5,5,5,5,5,5,25,5,25,25,25
2,5,5,5,5,5,5,8,5,8,5,5,5,5,5,8,5,5,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,8,8,5,5,16,5,5,8,5,5,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,25,8,16,25,25
2,5,5,5,5,5,5,8,5,8,5,5,8,5,5,5,5,5,8,5,8,25,5,8,25,25
0,0,0,0,7,7,8,0,0,0,0,0,0,2,0,16,0,0,16,16,16,16,16,0,4,0
2,5,5,5,5,8,8,0,0,0,0,0,10,2,16,16,16,16,16,16,16,16,16,6,16,16
2,5,5,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,8,14,14,14
2,5,5,5,5,8,8,0,0,0,0,0,16,16,0,10,0,0,0,8,8,0,8,0,4,0
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
0,0,0,5,5,8,8,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,8,0,0,4
2,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,15,15,25,10,8,10,10
2,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,15,15,25,10,8,10,10
2,5,5,5,5,8,5,8,8,8,8,8,16,16,9,9,9,9,8,22,8,9,8,9,8,8
0,0,0,5,0,0,0,4,1,1,14,14,16,14,0,10,0,0,22,22,22,22,22,14,22,22
0,0,6,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,22,22,22,22,22,14,14,14
1,1,1,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,22,22,22,22,22,14,14,14
2,5,0,5,5,0,5,8,1,1,14,14,16,14,0,14,0,0,0,0,0,0,25,14,22,22
2,5,5,5,5,5,5,8,5,8,5,5,16,5,5,8,5,5,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,5,8,5,5,5,5,5,8,5,5,8,8,8,25,8,25,25,25
2,5,5,5,5,5,5,8,5,8,5,5,5,5,5,8,5,5,8,8,8,25,8,25,25,25
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
2,5,5,5,5,8,5,8,8,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8
0,0,0,0,7,7,7,7,7,7,7,7,0,0,7,10,7,7,10,4,4,4,4,6,4,0
4,5,5,5,5,8,8,8,1,0,4,4,4,4,0,4,0,0,0,8,0,0,8,0,0,0
4,0,6,1,7,9,9,9,9,9,9,9,9,9,18,10,18,18,10,4,4,4,4,18,4,0
4,5,6,1,8,9,9,4,4,10,10,15,15,10,10,18,15,15,10,4,4,18,4,18,4,0
4,0,0,0,7,7,7,4,4,10,7,15,0,0,16,10,16,16,10,4,4,4,4,0,4,0
4,4,4,4,6,6,6,4,6,4,4,4,15,4,4,10,4,4,10,4,4,4,4,23,4,0
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4,0,0,4,6,6,0,4,1,1,4,4,14,4,4,4,4,4,14,14,14,23,14,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,5,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,10,6,6,4,6,6,8,8,6,6,6,6,4,15,15,23,10,8,10,10
2,4,4,6,6,1,10,6,6,4,6,6,8,8,6,6,6,6,4,15,15,23,23,8,10,10
2,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,8,6,6,6,6,4,23,23,23,23,8,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,7,7,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
0,0,0,7,0,5,5,4,7,1,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,25,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
2,5,5,5,5,5,5,8,5,8,5,4,4,4,4,4,4,4,5,5,5,25,5,25,25,25
4,4,4,7,0,0,0,1,1,1,4,4,4,4,4,4,4,4,14,14,14,14,23,23,23,23
0,0,0,0,7,7,7,4,7,7,7,7,0,0,7,10,7,7,10,4,4,4,4,0,4,0
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,0,0,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,10,4,4,4,4,23,4,0
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,10,23,23,23,4,23,4,0
4,4,4,4,6,6,6,6,6,4,4,4,0,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,0,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,0,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,5,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,6,1,6,10,6,6,4,6,6,8,8,6,6,6,6,4,15,15,23,10,8,10,10
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,10,6,6,5,6,6,6,7,6,6,6,6,4,23,23,23,23,23,23,29
0,4,4,6,1,7,10,5,2,5,6,10,7,7,15,7,20,20,20,20,20,20,20,4,20,29
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
1,4,4,6,1,1,10,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,29
4,4,4,4,6,6,10,6,6,4,6,6,6,8,6,6,6,6,4,23,23,23,23,23,23,10
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,6,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,1,4,7,0,0,6,6,6,4,4,4,4,4,4,4,4,4,22,22,22,22,22,22,18,18
0,0,0,7,0,0,0,1,1,1,14,14,14,14,14,14,14,14,22,22,22,22,22,14,14,14
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,10,6,6,10,6,6,8,8,6,6,6,6,4,15,15,23,23,23,10,10
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,6,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,6,6,6,6,6,6,6,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,6,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,14,4,4,4,4,4,4,23,23,23,23,23,23,23
0,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,25,23,25,25,25
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,25,23,25,25,25
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,25,23,25,25,25
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,25,23,23,25,25
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,25,23,23,25,25
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
2,1,1,7,0,0,0,1,1,1,14,4,4,4,14,14,4,14,14,14,14,14,14,14,14,14
2,5,5,7,0,0,0,1,1,1,14,14,4,4,14,14,14,14,14,14,14,14,14,14,14,14
4,5,1,7,0,0,0,1,1,1,4,4,4,4,4,4,4,4,8,14,14,14,14,14,14,14
4,5,1,7,0,0,0,1,1,1,4,4,4,4,4,4,4,4,8,14,14,8,8,16,8,8
4,5,1,7,0,0,0,1,8,1,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,9
4,5,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,4,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23
4,4,4,7,0,0,0,1,1,1,4,4,4,4,4,4,4,4,14,14,14,14,14,23,23,23
3,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,21,21,21,21,21,21,21,21,21
0,0,0,0,7,7,7,7,7,7,7,7,13,11,11,0,11,11,11,11,11,11,25,7,7,7
4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,1,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,4,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,0,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,0,0,0,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1,1,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,3,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,3,4,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,3,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,0,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,0,0,0,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,1,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,3,3,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,0,0,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,0,0,0,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
0,0,0,0,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,0,0,0,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,5,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
3,5,3,3,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,6,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,0,0,0,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,2,2,2,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,6,1,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,1,1,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,5,5,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,5,5,6,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,5,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,5,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
2,5,5,5,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,5,5,5,4,4,5,11,11,8,11,11,4,11,11,11,11,11,11,11,11,25,11,25,25,25
2,5,5,5,4,4,5,8,11,8,11,11,11,11,11,11,11,11,11,11,11,25,11,25,25,25
2,5,5,5,4,5,5,8,8,8,11,11,8,8,11,11,11,11,11,11,11,25,11,25,25,25
2,5,5,5,4,5,5,8,8,8,8,8,8,8,8,8,8,8,8,15,15,25,10,25,25,25
2,5,5,5,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,15,15,25,10,25,25,25
