sample_idx,patient_id,condition,task,electrode,file_path,prop_above_pos,prop_below_neg,high_activity,UMAP_1,UMAP_2,cluster_hierarchical_raw,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm
877,PAT_6704,auditory_naming_eng,LM,AD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_AD2_TN.npy,0.3428165374677002,0.2922222222222222,True,6.2101073,-0.80554855,7,0.033578612,AD2,PAT_6704,AD2,R,28.888660430908203,-7.911505222320557,-27.97809410095215,0.0
878,PAT_6704,auditory_naming_eng,LM,AD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_AD3_TN.npy,0.3637209302325581,0.27671834625323,True,6.1610603,-0.80315524,7,0.03528704,AD3,PAT_6704,AD3,R,31.40311813354492,-7.080815315246582,-27.65997886657715,0.0
879,PAT_6704,auditory_naming_eng,LM,AD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_AD4_TN.npy,0.3286821705426356,0.3041602067183462,True,6.1840496,-0.8010339,7,0.117190786,AD4,PAT_6704,AD4,R,33.575984954833984,-8.520011901855469,-27.3245849609375,0.0
880,PAT_6704,auditory_naming_eng,LM,AD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_AD5_TN.npy,0.3288372093023256,0.3023514211886305,True,6.13043,-0.81731045,7,0.1623475,AD5,PAT_6704,AD5,R,34.68890380859375,-7.762028694152832,-26.40874671936035,0.0
881,PAT_6704,auditory_naming_eng,LM,AD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_AD6_TN.npy,0.3311886304909561,0.3071834625322997,True,6.0063314,-0.7856052,7,0.17493984,AD6,,,,,,,
882,PAT_6704,auditory_naming_eng,LM,AD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_AD7_TN.npy,0.3469767441860465,0.2925581395348837,True,5.9839606,-0.75037074,7,0.12577121,AD7,,,,,,,
883,PAT_6704,auditory_naming_eng,LM,AD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_AD9_TN.npy,0.3236175710594315,0.3047286821705426,True,-1.5150213,2.1448069,3,0.15550461,AD9,PAT_6704,AD9,R,52.43596267700195,-12.947990417480469,-28.84575462341309,0.0
884,PAT_6704,auditory_naming_eng,LM,FOD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FOD1_TN.npy,0.4144961240310078,0.2377777777777777,True,7.261487,0.26464942,5,-0.12498251,FOD1,PAT_6704,FOD1,R,12.711313247680664,31.25924301147461,-19.95170021057129,0.0
885,PAT_6704,auditory_naming_eng,LM,FOD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FOD6_TN.npy,0.402532299741602,0.2475710594315245,True,5.76729,2.2150855,5,-0.18452522,FOD6,PAT_6704,FOD6,R,41.94178009033203,41.8379135131836,-0.9499872326850892,0.0
886,PAT_6704,auditory_naming_eng,LM,FPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD10_TN.npy,0.3531266149870801,0.2768992248062015,True,5.9614863,1.3068783,5,-0.0049581085,FPD10,PAT_6704,FPD10,R,16.502952575683594,63.83023834228516,15.334962844848633,0.0
887,PAT_6704,auditory_naming_eng,LM,FPD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD1_TN.npy,0.4036175710594315,0.2551679586563307,True,7.2766404,0.29998675,5,-0.087093584,FPD1,PAT_6704,FPD1,R,17.809627532958984,46.77519989013672,-19.85671043395996,0.0
888,PAT_6704,auditory_naming_eng,LM,FPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD2_TN.npy,0.398062015503876,0.2551162790697674,True,7.227922,0.18885638,5,-0.06822197,FPD2,,,,,,,
889,PAT_6704,auditory_naming_eng,LM,FPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD3_TN.npy,0.3672609819121447,0.2832299741602067,True,5.886096,1.3640401,5,-0.0030752749,FPD3,,,,,,,
890,PAT_6704,auditory_naming_eng,LM,FPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD4_TN.npy,0.3557881136950904,0.2874160206718346,True,6.096455,1.0252135,5,-0.041630473,FPD4,PAT_6704,FPD4,R,5.892457962036133,50.51274108886719,-4.291971206665039,0.0
891,PAT_6704,auditory_naming_eng,LM,FPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD5_TN.npy,0.368656330749354,0.2782170542635659,True,5.910591,1.3129867,5,-0.029532686,FPD5,,,,,,,
892,PAT_6704,auditory_naming_eng,LM,FPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD6_TN.npy,0.3928682170542635,0.239173126614987,True,6.1390896,3.023453,1,0.04104608,FPD6,,,,,,,
893,PAT_6704,auditory_naming_eng,LM,FPD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD7_TN.npy,0.3430490956072351,0.2888888888888888,True,5.95618,1.2458986,5,-0.033509012,FPD7,PAT_6704,FPD7,R,19.265047073364254,62.86915969848633,8.065805435180664,0.0
894,PAT_6704,auditory_naming_eng,LM,FPD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD8_TN.npy,0.3689405684754522,0.2697416020671834,True,5.9748445,1.2590135,5,-9.689129e-05,FPD8,PAT_6704,FPD8,R,18.50286865234375,63.3969612121582,11.671236038208008,0.0
895,PAT_6704,auditory_naming_eng,LM,FPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_FPD9_TN.npy,0.3792764857881137,0.2641343669250646,True,5.941592,1.3007771,5,-0.03327171,FPD9,PAT_6704,FPD9,R,17.414508819580078,64.27706146240234,13.60984992980957,0.0
896,PAT_6704,auditory_naming_eng,LM,HAD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD1_TN.npy,0.403953488372093,0.2459948320413436,True,6.514649,3.005701,2,-0.16405793,HAD1,PAT_6704,HAD1,R,29.80914878845215,-26.121484756469727,-28.718725204467773,0.0
897,PAT_6704,auditory_naming_eng,LM,HAD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD2_TN.npy,0.3940051679586563,0.2598966408268733,True,6.368181,2.523027,2,-0.109559625,HAD2,PAT_6704,HAD2,R,34.48952102661133,-24.26671028137207,-24.55782699584961,0.0
898,PAT_6704,auditory_naming_eng,LM,HAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD3_TN.npy,0.3845736434108527,0.2689664082687338,True,6.3861113,2.6909487,2,-0.07522861,HAD3,PAT_6704,HAD3,R,41.62125778198242,-25.65234375,-22.696949005126957,0.0
899,PAT_6704,auditory_naming_eng,LM,HAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD4_TN.npy,0.3825581395348837,0.2656330749354005,True,6.572459,1.7060868,4,0.084966175,HAD4,,,,,,,
900,PAT_6704,auditory_naming_eng,LM,HAD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD5_TN.npy,0.3504134366925064,0.2851162790697674,True,6.453196,1.7950958,4,0.04260609,HAD5,,,,,,,
901,PAT_6704,auditory_naming_eng,LM,HAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD6_TN.npy,0.3681136950904393,0.2738242894056847,True,6.6246104,1.6456882,4,0.059796114,HAD6,PAT_6704,HAD6,R,57.09430694580078,-26.95636367797852,-22.317338943481445,0.0
902,PAT_6704,auditory_naming_eng,LM,HAD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD8_TN.npy,0.4080103359173126,0.2580103359173126,True,6.7142577,1.4970849,4,-0.007176891,HAD8,PAT_6704,HAD8,R,64.07130432128906,-24.90435218811035,-19.98405647277832,0.0
903,PAT_6704,auditory_naming_eng,LM,HAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_HAD9_TN.npy,0.3884496124031008,0.2463824289405684,True,7.2204194,0.4814574,1,0.028217753,HAD9,PAT_6704,HAD9,R,65.69825744628906,-24.074779510498047,-19.48807716369629,0.0
904,PAT_6704,auditory_naming_eng,LM,IAD11,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD11_TN.npy,0.4392248062015504,0.2386046511627907,True,7.184216,2.7405229,8,-0.053431034,IAD11,PAT_6704,IAD11,R,32.29236602783203,32.12516021728516,37.92683029174805,0.0
905,PAT_6704,auditory_naming_eng,LM,IAD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD3_TN.npy,0.4407493540051679,0.2353488372093023,True,7.540793,1.6095243,8,-0.12920001,IAD3,PAT_6704,IAD3,R,35.254371643066406,13.356732368469238,5.046257972717285,0.0
906,PAT_6704,auditory_naming_eng,LM,IAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD4_TN.npy,0.4482428940568475,0.2235658914728682,True,6.420206,3.2332766,8,-0.11512696,IAD4,PAT_6704,IAD4,R,33.92729568481445,14.718475341796877,7.274134635925293,0.0
907,PAT_6704,auditory_naming_eng,LM,IAD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD5_TN.npy,0.4349870801033592,0.233359173126615,True,6.5065312,2.204645,8,-0.10047798,IAD5,PAT_6704,IAD5,R,32.92353057861328,18.317455291748047,9.39693832397461,0.0
908,PAT_6704,auditory_naming_eng,LM,IAD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD7_TN.npy,0.4483204134366925,0.2240826873385012,True,6.6389947,2.1115067,8,-0.07082895,IAD7,,,,,,,
909,PAT_6704,auditory_naming_eng,LM,IAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IAD9_TN.npy,0.4076485788113695,0.2500775193798449,True,6.977988,2.867681,8,-0.05855924,IAD9,,,,,,,
910,PAT_6704,auditory_naming_eng,LM,IMD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD10_TN.npy,0.4570284237726098,0.2201808785529715,True,6.959956,2.5411336,8,-0.05635673,IMD10,,,,,,,
911,PAT_6704,auditory_naming_eng,LM,IMD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD1_TN.npy,0.4285012919896641,0.2357881136950904,True,7.2028537,2.0115857,8,-0.046599068,IMD1,PAT_6704,IMD1,R,41.272064208984375,-14.751991271972656,0.4459773898124695,0.0
912,PAT_6704,auditory_naming_eng,LM,IMD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD3_TN.npy,0.419250645994832,0.2435658914728682,True,7.317163,1.955051,8,-0.06065937,IMD3,PAT_6704,IMD3,R,40.536720275878906,-9.68525218963623,7.870712280273437,0.0
913,PAT_6704,auditory_naming_eng,LM,IMD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD4_TN.npy,0.440594315245478,0.2255297157622739,True,7.3743095,-0.13227665,8,-0.11785035,IMD4,PAT_6704,IMD4,R,37.71255874633789,-10.628541946411133,10.684547424316406,0.0
914,PAT_6704,auditory_naming_eng,LM,IMD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD5_TN.npy,0.4321447028423772,0.2296899224806201,True,6.056835,2.262056,8,-0.09671972,IMD5,PAT_6704,IMD5,R,35.89023208618164,-11.624052047729492,13.808504104614258,0.0
915,PAT_6704,auditory_naming_eng,LM,IMD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD6_TN.npy,0.3847803617571059,0.259922480620155,True,6.9146404,2.4144447,8,-0.079260536,IMD6,PAT_6704,IMD6,R,35.9964599609375,-12.19613552093506,15.221261978149414,0.0
916,PAT_6704,auditory_naming_eng,LM,IMD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD7_TN.npy,0.449250645994832,0.2224031007751938,True,6.9538074,2.404091,8,-0.020293474,IMD7,PAT_6704,IMD7,R,36.76620864868164,-12.538818359375,16.964481353759766,0.0
917,PAT_6704,auditory_naming_eng,LM,IMD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD8_TN.npy,0.4208268733850129,0.2465891472868217,True,6.897705,2.4628074,8,-0.016835552,IMD8,,,,,,,
918,PAT_6704,auditory_naming_eng,LM,IMD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IMD9_TN.npy,0.4388888888888889,0.2335658914728682,True,6.951106,2.43326,8,-0.011192707,IMD9,,,,,,,
919,PAT_6704,auditory_naming_eng,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD10_TN.npy,0.4476227390180878,0.2184237726098191,True,6.986809,2.2322543,8,-0.033938967,IPD10,,,,,,,
920,PAT_6704,auditory_naming_eng,LM,IPD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD1_TN.npy,0.4298708010335917,0.2360465116279069,True,7.0239286,2.2130733,8,-0.027638586,IPD1,PAT_6704,IPD1,R,40.71186447143555,-15.831487655639648,-0.2522526681423187,0.0
921,PAT_6704,auditory_naming_eng,LM,IPD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD2_TN.npy,0.4115762273901809,0.239250645994832,True,6.951545,2.2655864,8,-0.032831308,IPD2,PAT_6704,IPD2,R,40.55149841308594,-16.198640823364258,0.2149159908294677,0.0
922,PAT_6704,auditory_naming_eng,LM,IPD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD3_TN.npy,0.4358397932816537,0.2303875968992248,True,6.9542713,2.1882403,8,-0.028787727,IPD3,PAT_6704,IPD3,R,37.0825309753418,-21.256107330322266,4.329013824462891,0.0
923,PAT_6704,auditory_naming_eng,LM,IPD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD4_TN.npy,0.423359173126615,0.2377519379844961,True,6.8745522,2.1627154,8,-0.047389787,IPD4,PAT_6704,IPD4,R,36.19548034667969,-21.30510902404785,6.550616264343262,0.0
924,PAT_6704,auditory_naming_eng,LM,IPD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD5_TN.npy,0.4504651162790697,0.2213178294573643,True,6.943812,2.2068117,8,-0.0413685,IPD5,PAT_6704,IPD5,R,35.27724075317383,-22.783924102783203,8.268158912658691,0.0
925,PAT_6704,auditory_naming_eng,LM,IPD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD6_TN.npy,0.4259173126614987,0.2348578811369509,True,6.9054394,2.3040998,8,-0.06945544,IPD6,PAT_6704,IPD6,R,34.26630783081055,-25.747936248779297,12.31645965576172,0.0
926,PAT_6704,auditory_naming_eng,LM,IPD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD7_TN.npy,0.4272609819121447,0.2417312661498708,True,6.731512,2.1323605,8,-0.07902305,IPD7,PAT_6704,IPD7,R,33.990318298339844,-26.784297943115234,14.822407722473145,0.0
927,PAT_6704,auditory_naming_eng,LM,IPD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD8_TN.npy,0.4562015503875969,0.2179328165374677,True,7.483916,0.36851785,8,-0.073448166,IPD8,PAT_6704,IPD8,R,34.055381774902344,-28.003467559814453,16.950698852539062,0.0
928,PAT_6704,auditory_naming_eng,LM,IPD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_IPD9_TN.npy,0.4302325581395348,0.2350387596899225,True,6.9866376,2.2201548,8,-0.043215573,IPD9,PAT_6704,IPD9,R,34.6765022277832,-28.962411880493164,17.36570930480957,0.0
929,PAT_6704,auditory_naming_eng,LM,PHD1,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD1_TN.npy,0.3872868217054263,0.2685012919896641,True,7.001384,1.0428113,4,-0.023283498,PHD1,PAT_6704,PHD1,R,25.254186630249023,-32.11803436279297,-22.488449096679688,0.0
930,PAT_6704,auditory_naming_eng,LM,PHD2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD2_TN.npy,0.3957364341085271,0.2533333333333333,True,6.980653,1.0453572,4,-0.02919806,PHD2,PAT_6704,PHD2,R,32.55205535888672,-34.36693572998047,-19.897335052490234,0.0
931,PAT_6704,auditory_naming_eng,LM,PHD3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_6704\LM\ERSP_matrix\auditory_naming_eng\PAT_6704_auditory_naming_eng_WM_ERSP_PHD3_TN.npy,0.4141343669250646,0.2454521963824289,True,7.124768,3.907884,2,0.013145675,PHD3,PAT_6704,PHD3,R,36.16786956787109,-33.769710540771484,-17.8306827545166,0.0
